TransactionID,isFraud,TransactionDT,TransactionAmt,card1
3001149,0,366806,17.92750386994573,12399
3001150,0,367387,153.4115740040313,3932
3001151,0,367564,173.07049584948595,10410
3001152,1,367984,25.121922858124485,17350
3001153,0,368492,21.985261008936746,17326
3001154,1,368648,71.75552483745739,9488
3001155,0,368683,46.86258736444467,15438
3001156,0,368746,61.37639633528871,16426
3001157,1,368873,317.80353592446795,9783
3001158,0,369018,3.9770270552107823,5935
3001159,0,369171,62.05102464856953,11129
3001160,1,369572,29.181666568953286,5406
3001161,0,369646,7.583471134146433,10237
3001162,0,369673,1.4335478171836502,12711
3001163,1,370051,13.467878522167084,11712
3001164,0,370064,45.282359069731996,2954
3001165,0,370183,166.76990426868986,3188
3001166,1,370189,26.754767633634824,12831
3001167,1,370263,45.68011680412306,5058
3001168,1,370284,25.511124371674075,7970
3001169,0,370454,6.119794544805882,9314
3001170,0,370516,1.8559847616165155,1773
3001171,0,370731,27.04248109575768,13765
3001172,1,370785,132.97683671051817,16980
3001173,0,371785,12.887369276256088,11059
3001174,0,371937,3.563782227928957,2751
3001175,0,372941,80.25963655351298,16749
3001176,1,372961,114.04550859116983,2862
3001177,0,373018,21.514760477192613,4706
3001178,1,373450,53.30148856934313,6871
3001179,0,374012,26.998582992485286,3101
3001180,0,374853,31.075697536265643,14559
3001181,0,375050,0.35519696135118445,9998
3001182,1,375409,104.1649523144257,3327
3001183,1,376127,14.124334595684712,2656
3001184,0,376365,30.945729932255432,13129
3001185,1,376578,196.49936049813255,3814
3001186,0,376750,140.6695089016058,5772
3001187,0,377370,41.82417060398446,11939
3001188,1,377388,2.683576488478192,7147
3001189,1,377533,141.37876396421532,1992
3001190,1,377634,242.7777570627137,10165
3001191,1,378046,66.37985324318707,4307
3001192,0,378060,25.692391003862497,3471
3001193,0,378364,37.83645049762178,14389
3001194,0,378619,15.453566641003444,13281
3001195,0,379189,12.736094188811572,9087
3001196,0,379714,17.796173737384873,10444
3001197,0,379773,122.04877318255896,16726
3001198,0,380159,24.8410609375125,6596
3001199,0,380503,67.8196230490115,7203
3001200,1,380981,144.19961041024303,9499
3001201,0,381527,40.060190339688916,16877
3001202,0,381719,38.06656599693633,10937
3001203,0,381879,29.203335728592535,9832
3001204,1,381923,38.40627858883892,14483
3001205,0,382011,31.388398404319517,17301
3001206,0,382035,173.90904214289557,8575
3001207,0,382271,39.37646550151197,11535
3001208,0,382427,12.831798957821139,14171
3001209,1,382633,142.13410084993333,16136
3001210,0,382799,34.34373787184099,14011
3001211,0,382980,7.314037676757155,6957
3001212,1,383119,113.38538053398399,11805
3001213,0,383264,47.368360916008776,13954
3001214,0,383302,29.81753152397062,14091
3001215,0,383319,2.92857769175416,9399
3001216,0,383541,60.1472099929204,3699
3001217,0,383563,22.30434545073405,3288
3001218,0,383811,11.00919718759073,5156
3001219,1,384148,146.58265247885868,4875
3001220,1,385136,69.34551171866116,9179
3001221,0,385417,40.89794229281918,7669
3001222,0,385478,10.590481483594509,13634
3001223,1,385923,3.099723942230084,8138
3001224,1,386187,107.44971928127343,3956
3001225,0,386492,53.58811742140147,4436
3001226,1,386976,62.91292576421732,16128
3001227,0,387520,52.19572350237591,9518
3001228,1,387789,90.24248505445837,2127
3001229,0,387877,35.00356872718404,14038
3001230,0,387942,4.138114193580984,8791
3001231,0,388228,16.22569467263006,16464
3001232,0,388432,23.241500083013964,9380
3001233,0,388657,15.66216249722386,16613
3001234,0,388673,91.80493000842368,8983
3001235,0,388784,37.244721880556185,16018
3001236,1,389560,246.0287392941396,10218
3001237,1,389756,10.063850406672906,14582
3001238,0,389970,44.45115578690423,8214
3001239,1,390175,33.026983063838586,17137
3001240,0,390213,33.195445980555824,10992
3001241,1,390343,13.938322751843387,3097
3001242,1,390368,47.555099221924365,6968
3001243,0,390569,0.6570113417165102,16253
3001244,0,391084,25.382615057410902,3434
3001245,0,391152,6.716716136201756,6708
3001246,1,391426,69.1039979523038,16685
3001247,1,391509,19.97827812798196,11070
3001248,0,392284,267.915734175122,13505
3001249,0,393733,16.944089823756034,14068
3001250,1,393774,3.7301551676343916,5433
3001251,0,394336,0.4047956826368741,11580
3001252,0,394779,74.39727267495488,11883
3001253,0,395000,0.6173255037197241,13987
3001254,0,395087,53.13568213863083,10189
3001255,0,395237,29.67561843909755,11156
3001256,0,395295,66.0722565855181,11937
3001257,0,395509,12.671744241871108,13073
3001258,0,395846,44.40062395724302,5089
3001259,1,396228,113.38602075963364,7172
3001260,0,396334,108.70028519088517,13141
3001261,1,396615,60.36100289032829,5838
3001262,0,396895,21.94763978918058,3018
3001263,1,397798,30.244472031645547,12929
3001264,1,397834,32.79735309881852,10406
3001265,0,398371,23.666392034517216,16199
3001266,1,398433,9.732107693911672,5168
3001267,0,398495,46.94738333830104,13586
3001268,1,399243,83.77309724219143,12542
3001269,0,399345,27.199302330495893,8586
3001270,1,399373,63.32202591077455,4779
3001271,0,399483,1.6032133665567752,15937
3001272,0,399591,121.15561007792823,3154
3001273,0,399739,24.352862631856002,16916
3001274,0,399974,33.68170739533144,5756
3001275,1,400120,82.93079536837766,11121
3001276,0,401178,65.8362249078232,3686
3001277,0,402017,52.932611034631684,10657
3001278,1,402560,7.587276631062174,1699
3001279,1,402611,86.93830888137009,16418
3001280,1,403733,0.8527933189190621,9007
3001281,1,403808,80.23988062548511,1180
3001282,0,403870,41.001013147902825,14348
3001283,0,404120,25.20073910831905,12189
3001284,0,404171,74.30458757941982,16833
3001285,0,404249,29.319450665048773,8860
3001286,0,404264,39.54212542180724,17107
3001287,0,404396,22.30357596574933,12911
3001288,1,404465,4.042617128736565,8686
3001289,0,404954,2.025876383734206,4514
3001290,0,405300,50.56130412225447,11706
3001291,1,405407,78.3399006639989,15985
3001292,1,406144,98.49909804121557,1952
3001293,0,406273,11.64062941598238,15583
3001294,0,406323,84.44386911865399,11976
3001295,0,406927,66.77460992317953,6885
3001296,0,407031,56.67774066223365,5247
3001297,1,407248,59.169325954089594,13395
3001298,0,407430,45.17610832147495,5430
3001299,0,407880,18.441950725289946,6596
3001300,0,408384,12.466570900603873,4459
3001301,0,408560,47.34617675848849,7724
3001302,0,408828,9.75289531266686,5150
3001303,0,408868,151.54988898392148,14551
3001304,0,408943,30.438331410985864,4283
3001305,0,409330,15.244823803214333,2702
3001306,1,409741,268.0902246762633,14326
3001307,0,409773,2.864931303369813,3083
3001308,1,409848,190.7249682320887,16472
3001309,1,409905,44.54583588238785,11233
3001310,1,410110,9.212166358254137,6631
3001311,0,410159,6.2216081777319845,15637
3001312,1,410569,16.581141583842037,1253
3001313,0,410794,308.02344723775826,12234
3001314,1,411252,59.06936731353869,6650
3001315,0,411494,28.515686559541464,12695
3001316,1,411642,90.1020151711404,5851
3001317,1,411744,10.154847953435475,1332
3001318,0,411975,15.393102728211414,2811
3001319,1,412250,84.15713719807259,1060
3001320,0,412753,92.55705811920681,16020
3001321,0,413150,12.02435839357728,6157
3001322,0,413227,88.37698183810147,17688
3001323,0,413840,59.08850918082869,3171
3001324,0,413984,8.430676521493416,4498
3001325,1,414274,25.578270199435423,14228
3001326,0,414284,56.090149811088175,7605
3001327,1,414461,0.5964791495235497,8019
3001328,0,414487,101.26686437434473,9492
3001329,0,414494,23.488988477316795,14581
3001330,0,414826,44.30597102961062,11877
3001331,1,414914,43.119628463794584,13393
3001332,0,414932,8.208119590951965,12366
3001333,0,414970,7.209898478829668,14515
3001334,1,415103,51.38189071598245,11267
3001335,0,415225,24.87552396268574,6806
3001336,1,416103,50.93569432519342,15759
3001337,1,416934,51.97991335593698,14375
3001338,0,417281,123.6313797965327,10460
3001339,0,417336,21.438277111460753,9024
3001340,0,417408,4.063272308251792,17228
3001341,1,417446,31.000324389643275,3476
3001342,0,417801,147.01449177161666,13944
3001343,0,417920,14.461346614880311,13618
3001344,1,418689,2.619719729286698,3629
3001345,1,418748,18.71327493227593,10440
3001346,0,418896,2.564909342055804,15892
3001347,1,418958,164.2411573611731,16053
3001348,1,419045,31.97349127691027,8243
3001349,1,419092,139.57126219093578,14873
3001350,0,419122,2.443403107520186,11698
3001351,1,419165,20.02936425768774,1831
3001352,0,419492,8.283434284578693,12072
3001353,0,419722,4.385421564263855,7504
3001354,0,420060,280.81826335557923,3029
3001355,0,420115,24.4018025544152,9695
3001356,0,420400,25.410201791915384,14323
3001357,0,420410,124.2432666765495,13232
3001358,0,420804,103.84197354856222,5047
3001359,0,421052,121.14942647631757,13993
3001360,1,421100,8.599545627448874,9270
3001361,1,421215,20.653982586563597,11508
3001362,1,421274,25.88952559414426,7467
3001363,1,421512,39.26092598586062,7023
3001364,1,421516,14.658157527301311,8572
3001365,1,421528,196.65854712064396,9592
3001366,0,421953,20.93254540352522,6641
3001367,0,422355,56.760559621125736,17900
3001368,0,422411,105.13841340246148,16213
3001369,1,422547,33.90471444056746,2521
3001370,0,422664,2.9868995163645202,3651
3001371,1,422985,75.86942368361993,1217
3001372,1,423210,38.823866399657234,11865
3001373,1,423232,180.72733863071247,13563
3001374,0,423404,146.09762071225876,5941
3001375,0,423404,9.11162240320055,16096
3001376,0,423408,51.428235414683364,15892
3001377,0,423413,144.32940932094235,17529
3001378,0,423644,46.58242100597603,4897
3001379,1,423907,123.68079314870056,11207
3001380,1,425277,28.358773857135404,5916
3001381,1,426456,23.810395991700364,3736
3001382,0,426668,7.291795137366503,9941
3001383,0,426872,2.1516797779647905,5459
3001384,0,427101,0.893941569186118,5405
3001385,0,427150,0.9085708343872351,11251
3001386,0,427170,36.238136369150084,14552
3001387,0,427204,118.70921984941998,14967
3001388,0,427441,38.12949742338413,6255
3001389,0,427622,20.382276002350995,12172
3001390,0,428806,61.4964074028126,4890
3001391,0,429323,9.571793393717028,2022
3001392,0,429580,9.773789133292974,17534
3001393,0,429873,11.92648992853384,15310
3001394,0,429892,53.13369808252797,15945
3001395,0,430212,24.601241336187982,13482
3001396,1,430258,33.95174481811619,11848
3001397,1,430657,11.26438012645704,3675
3001398,0,430837,91.09815562368742,15703
3001399,1,431220,54.3607318536939,11522
3001400,0,431226,58.784055885918306,6117
3001401,0,432070,24.776174141842482,2287
3001402,1,432512,39.95316094271762,14031
3001403,1,433013,5.626326990249768,12640
3001404,0,433249,43.72123409231869,15480
3001405,1,433396,4.21622329710136,17567
3001406,0,433475,14.71946043839704,3855
3001407,0,434080,16.37540357197757,14743
3001408,0,434288,44.37251453330548,16443
3001409,0,434323,101.8137235457736,7219
3001410,1,434324,19.630353012571508,11076
3001411,0,434358,10.549976354538579,13017
3001412,1,434760,23.113062252744353,5985
3001413,0,434831,66.02862131745427,11946
3001414,0,434896,1.5220159042909116,13055
3001415,1,435034,10.425032801084923,8619
3001416,1,435074,159.69724737581257,9159
3001417,1,435365,24.05872084485266,13782
3001418,1,435688,105.9772258363674,11078
3001419,0,435765,38.327043364102856,12890
3001420,1,436056,8.897327410145527,1010
3001421,0,436647,19.99808551537153,3347
3001422,0,436742,6.0887517474701935,12463
3001423,0,437146,78.92058965609041,4075
3001424,0,437753,15.677894707998071,4927
3001425,0,437804,62.7867539235146,6293
3001426,0,438227,65.00652877684246,8024
3001427,1,438599,8.556461719275003,13776
3001428,0,438636,73.17035870178542,10629
3001429,0,438672,15.895595354200406,7998
3001430,0,438700,34.76151209189327,4195
3001431,0,439117,13.64799284957939,14208
3001432,0,439526,127.21754749235225,11095
3001433,0,439531,99.88483693547617,13620
3001434,0,439832,4.294174296495738,17750
3001435,0,439859,39.90307411382946,14978
3001436,0,440423,56.66598017685464,12395
3001437,0,440778,9.013067343957761,2751
3001438,0,440959,39.24289974546124,17094
3001439,0,441025,25.23523576882041,12101
3001440,0,441081,85.50223640124256,4099
3001441,0,441256,44.42049112334978,13559
3001442,0,441287,35.788665668877115,4847
3001443,0,441796,31.402135202984155,6108
3001444,1,441901,181.88124922852955,14600
3001445,1,441902,76.81988025135209,7994
3001446,0,442061,29.789785727165803,14454
3001447,1,442126,65.0022502830509,12210
3001448,0,442373,24.878948920680887,16745
3001449,1,443096,76.1771214169186,11012
3001450,1,443102,95.05151695150609,15153
3001451,0,443263,34.49881649170729,2241
3001452,0,443329,10.628374307835099,8213
3001453,0,443335,92.50772352132927,5407
3001454,0,443769,67.00654104802545,15842
3001455,0,443834,5.473893814737331,17307
3001456,0,443857,43.797922113188406,1579
3001457,0,445018,94.62772755067077,12004
3001458,0,445128,80.88407680646411,7567
3001459,0,445653,5.491247434435361,7838
3001460,1,446102,33.4449303436161,16950
3001461,1,446189,102.6155849369182,15458
3001462,0,446892,73.83515826463885,13556
3001463,0,446970,78.83048209424155,12621
3001464,0,447245,40.02550291094823,3377
3001465,0,447812,11.374107640872806,2730
3001466,0,448258,15.964730765157265,12864
3001467,1,448459,6.3187090294567705,6788
3001468,0,448493,10.418050270132369,6299
3001469,0,448552,9.59012762454399,16435
3001470,0,448730,100.46196845051108,9010
3001471,1,448821,79.58351350257855,1261
3001472,0,449287,54.161789765804514,12653
3001473,0,449332,63.52994896858848,9244
3001474,0,449585,55.148522748604776,12131
3001475,0,449876,59.42164635514923,6207
3001476,0,450284,43.3917419938997,10027
3001477,0,450293,52.48606991980229,10801
3001478,0,450730,4.738968816973313,15963
3001479,1,451023,18.56080029390483,7610
3001480,1,451143,28.203967411925312,14680
3001481,1,451390,153.26180672352794,8168
3001482,0,451537,8.65724306783842,10748
3001483,1,452194,88.76343224291999,1022
3001484,0,452363,3.232417704801507,12143
3001485,1,452609,21.573461012640315,13977
3001486,0,452808,21.03762658127683,14624
3001487,1,452926,37.94095689864664,13572
3001488,1,453208,37.86438416081107,17823
3001489,0,453375,21.10015419538165,9069
3001490,0,453429,2.7943909322142737,5230
3001491,0,453743,14.650293922030603,17914
3001492,0,454038,53.78349014762615,8276
3001493,0,454394,112.15352004715562,10231
3001494,1,454694,24.73777980751658,15892
3001495,1,454771,5.704855187505396,2236
3001496,0,455283,9.57662091684941,7206
3001497,0,455575,0.5832032781591342,6631
3001498,0,456008,33.48851264039578,8856
3001499,0,456255,23.302522325829713,13781
3001500,1,456379,60.059222411123834,16659
3001501,1,456587,46.21255636961321,13687
3001502,1,456806,39.29260624340418,17236
3001503,1,457002,67.70577060930171,11358
3001504,0,457469,4.428712530687771,13265
3001505,1,457677,65.43059691585115,15696
3001506,1,458124,29.331628482339816,14284
3001507,0,458346,46.18332627983583,2363
3001508,1,458380,33.379657522176835,3502
3001509,0,458820,96.34504698616621,9776
3001510,0,459122,21.134968893144293,14745
3001511,1,459608,95.64057400695745,1930
3001512,0,459678,119.1246596240912,3299
3001513,0,459814,11.458553552201336,14405
3001514,0,460182,8.154885857668337,8801
3001515,0,460196,12.255607240714864,2439
3001516,0,460277,42.522790672091865,15730
3001517,0,460378,136.82397587335672,13609
3001518,0,460459,16.26971894611714,3516
3001519,0,460676,60.71535621411941,12696
3001520,0,460697,3.9090508403616933,5839
3001521,0,461352,110.11874535456327,8729
3001522,0,461596,23.259711115843498,9379
3001523,1,461775,14.75373236266861,7829
3001524,0,461853,37.992344009741586,13086
3001525,0,462059,9.960664198549383,14939
3001526,1,462225,3.4636965990816506,7445
3001527,0,463021,51.61659572686938,5922
3001528,1,463064,108.79281342816986,16970
3001529,1,463277,67.41280307207562,2179
3001530,1,463429,48.960366816979516,17562
3001531,0,464181,12.589990988977306,8248
3001532,0,464256,88.57428243604339,6967
3001533,0,464270,8.587146915655932,5119
3001534,0,464394,17.719274337966,3826
3001535,0,465053,6.931616894953153,6350
3001536,1,465251,24.205940779280873,2527
3001537,1,465305,49.414572911159915,13663
3001538,0,465540,13.13446187858118,2271
3001539,1,465745,20.43521321468287,17456
3001540,0,465900,31.70133349922284,10559
3001541,0,465986,16.087764322369345,10526
3001542,0,466721,14.906677576139039,9726
3001543,1,466867,91.86331678638668,4581
3001544,1,467052,14.58817451861408,4461
3001545,0,467346,121.13744325295896,3355
3001546,0,467498,50.5544028261278,8000
3001547,0,468333,37.98848805049697,13601
3001548,0,469192,8.009435194326917,12884
3001549,0,470171,15.86447798326241,5697
3001550,0,470355,42.051970853947395,5343
3001551,0,470491,57.831306487213695,13477
3001552,0,470533,16.785734433248773,4881
3001553,0,470761,173.38396719463123,5118
3001554,0,471227,19.770921176728343,4036
3001555,0,471581,59.72655800701493,15345
3001556,1,471646,18.044753151091708,14586
3001557,0,471739,27.580290859635646,6148
3001558,0,471799,98.72794673669954,9183
3001559,1,471816,27.874316367404933,6116
3001560,0,471902,20.303475478779916,5971
3001561,0,471950,79.98075909533978,2690
3001562,0,471963,2.273964004639892,1547
3001563,1,472207,43.086392721880095,9841
3001564,0,472326,14.395573725639766,15025
3001565,1,472424,40.060742700628296,16946
3001566,1,472640,251.855727444043,15550
3001567,1,473186,111.07423345177831,11136
3001568,1,473615,44.962212920643424,14762
3001569,0,473822,0.2758744219623913,10965
3001570,1,473910,58.48591662047793,5933
3001571,1,474012,19.124766797175823,7444
3001572,1,474028,12.153971362553207,3063
3001573,1,474093,10.556116494741225,7599
3001574,0,474418,5.832504333853659,16001
3001575,0,474654,5.386964284264391,3196
3001576,0,474729,85.51952147029725,7516
3001577,1,474940,193.6676952088504,1623
3001578,0,475143,4.6943666563886675,8618
3001579,0,475655,51.13145352880284,10812
3001580,0,475869,10.417027696168397,14340
3001581,0,476051,71.73230383602358,11995
3001582,0,476179,77.60932793296827,14159
3001583,0,476770,31.519021469661517,3479
3001584,1,476949,23.30112805153604,3267
3001585,0,477370,1.8787169199066294,8108
3001586,1,477453,84.09970313389051,4369
3001587,0,477453,16.081824284969976,10350
3001588,0,477658,67.16152732287142,12405
3001589,1,477741,104.87478493415658,3722
3001590,0,477749,6.133338920592014,13782
3001591,0,477811,18.99012510284596,15321
3001592,0,477950,29.571947951229934,7104
3001593,1,477952,73.75812888644957,3764
3001594,0,477960,14.8487802611232,3421
3001595,1,478066,52.27059862015319,6218
3001596,0,478582,4.374560541049104,11968
3001597,0,478710,3.821525654935277,8983
3001598,0,478767,143.23537310462618,9206
3001599,0,478777,62.128114945580336,5370
3001600,1,478842,177.4457035008757,15265
3001601,0,479235,34.020170053354775,16981
3001602,0,479310,44.724266609743836,5374
3001603,0,479316,36.06475635128097,13309
3001604,1,479623,9.516199513714648,14554
3001605,1,479636,16.43955334865862,13345
3001606,0,479752,131.85904383907783,9023
3001607,1,479819,18.285238471417582,11894
3001608,0,479820,70.32858440179143,13577
3001609,0,480188,0.9519542470213033,4994
3001610,0,480338,35.26164560216952,9883
3001611,1,480427,91.57849331393984,7145
3001612,0,481314,196.59766130215303,6364
3001613,0,481668,16.163114041428763,3559
3001614,0,482359,9.422903600441664,11935
3001615,1,482656,15.18929234445013,12355
3001616,1,483238,31.02066236088409,5908
3001617,0,483271,40.528869728781096,8526
3001618,1,483758,72.39599478478243,14957
3001619,1,483815,12.644893975935528,11371
3001620,0,484066,24.51977151396639,3319
3001621,0,484070,44.79192854793008,4108
3001622,0,484430,59.31859651045153,11175
3001623,0,484441,43.58444875253527,16648
3001624,0,484574,21.634113079052426,7490
3001625,1,485926,56.608069479427314,2541
3001626,0,486082,22.03448878272798,4944
3001627,0,487401,238.86189410086294,3463
3001628,0,487425,11.340622021621488,11769
3001629,0,487749,64.64006751354351,11848
3001630,1,488060,88.59537522489687,9007
3001631,0,488941,25.14039637413228,16419
3001632,1,488959,307.54790218263037,15058
3001633,0,489109,63.47264445572368,1195
3001634,0,489602,17.32138660550249,3031
3001635,1,489899,37.79721975332168,16377
3001636,0,490036,88.33201543410246,8921
3001637,1,490100,75.59978023157453,14240
3001638,1,490382,122.96728063239304,13718
3001639,0,490488,96.07110759410745,13055
3001640,0,490537,26.434245346078722,1729
3001641,1,491923,149.26641328815674,15540
3001642,1,491930,143.31539661540717,2888
3001643,0,491950,108.12804283386612,5875
3001644,0,491972,41.076762552321334,5725
3001645,1,492021,134.85073199637918,4934
3001646,0,492563,5.257826064598885,9973
3001647,0,492698,5.075437926734164,2745
3001648,1,492731,16.12382885503022,17146
3001649,0,492842,27.64554723082376,12700
3001650,1,493038,55.448057592668285,5521
3001651,0,493152,44.17730809083768,4022
3001652,0,493488,13.124102763147857,4375
3001653,0,493770,30.64552690480956,9690
3001654,1,494528,19.76210606150647,3632
3001655,0,494604,11.107881706551979,1851
3001656,0,495704,30.792703269158245,7838
3001657,0,495800,29.26865638167212,5881
3001658,0,496090,13.600857135932007,11065
3001659,1,496406,140.02017706456598,2635
3001660,0,496830,10.587176521188104,1606
3001661,0,497020,28.724798278229514,1819
3001662,0,497687,16.461732888906546,15726
3001663,0,497710,28.32919148650542,5652
3001664,1,498407,19.178000334955062,13272
3001665,1,498560,53.96241331094787,13412
3001666,0,498671,171.2689692536278,6172
3001667,0,498967,48.309425073463395,15727
3001668,1,498983,19.03006158414952,4911
3001669,0,499381,42.85558616383293,15917
3001670,0,499454,5.908361835412645,11381
3001671,0,500398,154.60510720794892,14413
3001672,0,500470,10.831656527209946,14280
3001673,1,500688,134.75238519784395,5223
3001674,1,500938,19.27994763442152,17847
3001675,1,501190,51.258892728447435,9657
3001676,0,501749,37.505822136080866,2477
3001677,0,502327,49.44618293591601,1656
3001678,1,502685,12.919412037768986,3761
3001679,1,502924,117.77641563918526,12242
3001680,0,503037,14.391602235766024,15893
3001681,0,503090,11.774472445782324,6146
3001682,1,503367,15.708784279815427,5028
3001683,1,503697,43.241346598129994,17394
3001684,0,503761,253.50959556991825,7512
3001685,0,503782,51.60110996035074,1777
3001686,0,503793,1.3629315837213125,4399
3001687,1,504113,138.91886126113164,13051
3001688,0,505165,58.15113559870658,8041
3001689,0,505259,11.235183195897209,2912
3001690,0,505318,15.633004781951811,8536
3001691,0,505465,135.3285736056363,11037
3001692,0,505796,32.61355062981755,11488
3001693,0,505955,58.604909391242785,1072
3001694,0,506287,128.09017454382683,8224
3001695,1,506347,24.997228073981244,10407
3001696,0,506418,12.734307581833756,9590
3001697,0,506459,9.494908733472863,4291
3001698,1,506540,229.49606198954928,15749
3001699,1,506659,171.73257204306316,10428
3001700,0,506666,17.049312226684464,11398
3001701,1,507095,22.528034350737148,3544
3001702,0,507668,14.724464035410017,16618
3001703,0,507800,28.590345553299933,6245
3001704,0,507850,11.619558767170588,6963
3001705,0,509023,73.17545762040163,7185
3001706,1,509759,73.17203117591785,14868
3001707,0,509806,8.456397937082446,3113
3001708,1,511340,81.87563256278501,15762
3001709,0,511571,12.099562217497638,3283
3001710,1,511592,27.48913073917209,9600
3001711,0,511770,8.669915187976486,1969
3001712,0,511810,6.201028418401065,13568
3001713,0,511960,39.44819889141279,11349
3001714,0,512315,10.089862082311772,16831
3001715,0,512414,0.7530380907172085,7345
3001716,0,512645,41.602639169648945,1871
3001717,0,513031,2.82824504308312,15278
3001718,0,513065,53.360024995691845,2596
3001719,0,514077,8.208342298698698,2648
3001720,1,514096,40.67752401709474,7082
3001721,0,514128,14.338320864199897,6773
3001722,0,514201,32.7678661337163,9150
3001723,1,514974,106.87598147513803,11281
3001724,0,515087,33.41372741707633,9850
3001725,1,515099,49.16125940043873,15335
3001726,0,515416,2.1760989444559327,7953
3001727,0,515454,40.38407839602472,12473
3001728,1,515588,6.4380843808994115,16662
3001729,1,515589,171.47003865316492,13387
3001730,0,516322,82.91705920371415,9510
3001731,0,516772,29.070294856085948,13994
3001732,0,516896,12.61512984950517,11485
3001733,1,517682,134.13112789851985,15250
3001734,1,518032,130.65628817891147,16267
3001735,0,518142,21.174039586648068,7342
3001736,1,518152,251.07331723414904,16368
3001737,0,518208,25.525690571424136,9686
3001738,0,518929,9.360210946641892,3693
3001739,0,519023,89.03047937725867,11677
3001740,0,519474,26.2939483575317,9864
3001741,1,520116,121.58786435835493,16602
3001742,0,520213,44.06623210561656,4951
3001743,0,520438,14.622825341338663,14052
3001744,0,520476,65.54199425929357,3520
3001745,0,520766,20.166829957019726,7223
3001746,0,520834,2.142179656083537,4066
3001747,0,522006,75.88921487252946,7959
3001748,0,522615,41.95721885856572,15441
3001749,0,523204,10.267799477241491,11675
3001750,0,523252,22.861771117807073,11219
3001751,0,523414,29.962002860790406,12104
3001752,0,524255,53.324588380241835,9475
3001753,0,524621,44.12812778366104,17401
3001754,0,525195,6.044452344646686,6279
3001755,0,525371,29.976767337713646,16312
3001756,0,525599,35.709795357258436,10236
3001757,0,525608,17.177504912163403,14547
3001758,0,525830,89.63500150078971,2560
3001759,0,526084,45.86716403502396,13199
3001760,0,526322,43.579318443101556,11650
3001761,1,526961,138.46645290003582,4042
3001762,0,527080,92.38635148912083,7222
3001763,0,527315,14.58943679120163,13504
3001764,0,527397,5.481858834761008,5764
3001765,0,527508,2.104563430233068,17220
3001766,0,527896,12.776181494467476,3201
3001767,0,528765,144.76594924288182,12054
3001768,0,529128,43.190149142683865,9329
3001769,1,529200,8.895757589051305,9030
3001770,1,529561,35.39311159462342,7662
3001771,1,529735,20.44267779068713,10591
3001772,1,529781,6.078039847440593,7802
3001773,0,529885,61.3977935903022,16782
3001774,1,529899,115.04989042448115,8908
3001775,0,530008,6.436214654921817,6189
3001776,0,530233,12.235476346905216,4520
3001777,0,530373,20.357729432616058,3801
3001778,0,530706,22.18323753521841,11990
3001779,0,531123,148.54574444329128,9204
3001780,0,531326,3.9208888368146595,9171
3001781,0,531614,13.525343399393247,13954
3001782,0,531680,10.386488351839256,1442
3001783,0,532249,33.061655460331565,8279
3001784,0,532406,3.391884842747083,7065
3001785,1,532468,153.04497953712374,7013
3001786,0,532471,9.125544537544855,9307
3001787,1,533018,37.540824050937296,17968
3001788,0,533151,14.74490219001676,7338
3001789,0,533282,4.873868456013809,17428
3001790,0,533437,98.86645548080696,9817
3001791,1,533891,20.494204651567724,14912
3001792,0,533992,9.745245538611664,11514
3001793,1,534218,62.656512089015806,14901
3001794,0,534328,30.46110034972267,17862
3001795,0,534550,35.11046379021478,5982
3001796,0,535858,94.77154170244937,6641
3001797,0,536114,11.673535593356943,1405
3001798,0,536360,105.07994730916259,2490
3001799,0,537104,0.5698763668586295,16402
3001800,0,537649,14.873506232266129,3591
3001801,1,537783,5.88862551409695,1532
3001802,0,537900,8.392067849037039,15995
3001803,1,538091,260.3661513210739,10789
3001804,0,538166,30.333329027429258,1599
3001805,1,538465,181.32640972911324,17974
3001806,1,538468,38.63323050483374,17111
3001807,1,539087,17.755788810641327,4849
3001808,0,539627,8.196836276886247,8584
3001809,0,539638,127.46757300284742,17565
3001810,0,539741,196.9963937581339,17046
3001811,0,540003,15.083898643021712,12670
3001812,0,540153,32.66631335784248,13598
3001813,0,540225,79.84464260730532,11850
3001814,0,540371,65.11718537287358,3914
3001815,0,540405,9.03670416410702,1713
3001816,0,540465,93.00770592088755,17220
3001817,1,541232,58.52605993554977,12421
3001818,0,541312,117.21197624567303,1412
3001819,0,541401,14.453095725078919,13850
3001820,0,541724,233.69423872346312,12283
3001821,1,542071,98.83158762173979,14931
3001822,1,542270,191.3911086553499,2758
3001823,0,542310,15.220899324920811,1316
3001824,0,542489,208.26907125234007,6415
3001825,0,542568,27.313796155743358,2466
3001826,1,542829,74.3800295608669,11046
3001827,1,543079,169.95007974907907,9829
3001828,0,544216,19.61814897084041,7376
3001829,0,544350,3.0845661097310293,13187
3001830,0,544412,183.38063268096974,17774
3001831,0,544688,93.31693179681196,15092
3001832,0,544695,122.02926454589141,6473
3001833,0,545487,7.985825416794564,1479
3001834,0,546049,95.98198873148849,1151
3001835,1,546289,0.5097184701017183,10582
3001836,0,546653,102.32817849069913,7884
3001837,1,546710,6.021202146491992,5008
3001838,0,546972,161.91940771469066,4796
3001839,0,547043,15.165775807771443,3391
3001840,0,547077,129.43918888423954,11874
3001841,0,547095,5.035129287756989,6688
3001842,0,547375,15.180812725572876,3644
3001843,0,547452,8.228726632125401,16492
3001844,0,548114,18.17691041701676,1946
3001845,0,548182,11.858542032753837,14170
